Name,Text
TID_MISSION_1_0,First a trickle
TID_MISSION_1_0_OBJECTIVE,"Okay, look here on page 72: \qlow-pressure maintenance flow\q. We should be able to reroute a trickle of water back to the Oasis. Just access the flow control system - I'm guessing that's an AI terminal somewhere in the Plant's offices."
TID_MISSION_1_0_RECEIVING_MESSAGE,> Flow control system initialized
TID_MISSION_1_0_TASK_0,Access terminal
TID_MISSION_1_1,Two Lil' Hobos
TID_MISSION_1_1_OBJECTIVE,"We keep getting good tips from two hobos living in the area. Labycore tends to leave them alone, and sometimes they overhear useful stuff.\n\nThey usually hang out in the sewer system - where the mutants now lurk. Can you make sure they're ok?"
TID_MISSION_1_1_RECEIVING_MESSAGE,Pink elephants? I'm starting to believe Jonas after what we've seen in the last few days.
TID_MISSION_1_1_TALK_TASK_0,"I'm seeing pink elephants, not much else. Hey, can you buy me a drink my friend?"
TID_MISSION_1_1_TALK_TASK_1,"Jonas is talking out of his ass. They're red elephants, not pink. And mutants, not elephants."
TID_MISSION_1_1_TASK_0,Jonas Found
TID_MISSION_1_1_TASK_1,Sammy Found
TID_MISSION_1_10,Raiders!
TID_MISSION_1_10_OBJECTIVE,You seen the Raiders? A gang of bloodthristy gringos with face paint and stupid haircuts. There's a bunch of them right there. Why don't you get acquainted?
TID_MISSION_1_10_RECEIVING_MESSAGE,Nice moves ese! The Raiders are pushing into our territory. Maybe you can help us shove them back?
TID_MISSION_1_10_TASK_0,Kill Slick Raiders
TID_MISSION_1_10_TASK_1,Kill Raider Scouts
TID_MISSION_1_10_TASK_2,Kill Roided Raiders
TID_MISSION_1_11,Alley-Oop
TID_MISSION_1_11_OBJECTIVE,Talk to Luscious Valkyrie when you are ready to defend the basketball court
TID_MISSION_1_11_RECEIVING_MESSAGE,"Not bad, stranger! Not only did we earn ourselves a bit of rest, but also thinned their numbers quite nicely. It'll take a while before their medics patch that many bullet holes."
TID_MISSION_1_11_TALK_TASK_0,BRING IT!!!
TID_MISSION_1_11_TASK_0,Basketball Court Defended
TID_MISSION_1_12,A Soft Heart is an Easy Target
TID_MISSION_1_12_OBJECTIVE,Find the Valkyrie in Freedom Park and escort her to safety.
TID_MISSION_1_12_RECEIVING_MESSAGE,"I didn't know that Hooligans in Old Town are looking for something. Usually they just drink and pass out, and look for people to mug. What on earth are they up to?"
TID_MISSION_1_13,"Faster, Harder, Scooter!"
TID_MISSION_1_13_OBJECTIVE,Interrogate the Hooligan leader Scooter on Freedom Island.
TID_MISSION_1_13_RECEIVING_MESSAGE,"Eastern Queens want an abandoned location for a base... Hm. They're probably planning on expanding their business, which means more girl slaves for their joy division. I bet Freedom Island isn't the only place where they've been planning to expand. Let's keep our eyes and ears open, right?"
TID_MISSION_1_14,Pantry Raid
TID_MISSION_1_14_OBJECTIVE,Search for the 13 Diablos Member in New Venice Hotel.
TID_MISSION_1_14_RECEIVING_MESSAGE,I'm so relieved to hear that my buddy's all right. I'd better buy him a round or five tonight to compensate for this.
TID_MISSION_1_14_TALK_TASK_0,"Ow, holy cow my head hurts... Maybe this wasn't such a bright idea after all..."
TID_MISSION_1_14_TASK_0,Diablos Member Rescued
TID_MISSION_1_15,Ditch The Witch
TID_MISSION_1_15_OBJECTIVE,Deliver Fall's message to Voodoo Mambo in New Venice Square.
TID_MISSION_1_15_RECEIVING_MESSAGE,Thanks for talking to the mambo in my stead. Those Sewer Voodoos give me the heebiejeebies with their mumbojumbo.
TID_MISSION_1_15_TALK_TASK_0,"We do as ya ask, mon, but know this! We knows what ya want, mon. Yah, brah - the loa hear ya, see ya... Taste ya.\nWe have a destiny together, brah. A destiny of blood and fire. We fight side by side to slay da shadows, mon.\nBut da time isn't yet, mon.\nNow, go."
TID_MISSION_1_15_TASK_0,Voodoo Mambo Threatened
TID_MISSION_1_16,Gutting the Guards
TID_MISSION_1_16_OBJECTIVE,We're going to raid that warehouse. Anything so well guarded has to contain something important. Clear out the outside guards first.
TID_MISSION_1_16_RECEIVING_MESSAGE,"Those mercs sure got served! All right, let's have a look at the situation."
TID_MISSION_1_16_TASK_0,Hired Guns Muscles Maimed
TID_MISSION_1_16_TASK_1,Hired Guns Shooters Shot Up
TID_MISSION_1_17,Red menace
TID_MISSION_1_17_OBJECTIVE,"The crazy Mutant outcasts are lurking in the sewage system. We keep hearing noises from that garage over there. Whatever those red devils are up to, it's bound to be no good. Find out what they're planning and if possible, stop them."
TID_MISSION_1_17_RECEIVING_MESSAGE,A bomb? The muties are much more dangerous than I thought. Thanks for saving our skins!
TID_MISSION_1_17_TASK_0,Mutant plan foiled
TID_MISSION_1_18,Strictly Unethical
TID_MISSION_1_18_OBJECTIVE,"I still can't believe you're willing to risk your butt for those monsters. Go check out that lab if you must, but make sure you bring in enough firepower. Who knows what's lurking down there!"
TID_MISSION_1_18_RECEIVING_MESSAGE,That's some gruesome stuff you're telling me. Were they really experimenting on Dawnbreak citizens?
TID_MISSION_1_18_TASK_0,Investigate GenTec Lab
TID_MISSION_1_19,Power Down
TID_MISSION_1_19_OBJECTIVE,"Now that you mention it, a company called GenTec used to run a facility in Mill Park. There was an accident, and now the buildings are abandoned, as far as I know.\n\nIf you want to go check it out, you should probably cut power to the lab's security systems first."
TID_MISSION_1_19_RECEIVING_MESSAGE,"Listen. GenTec was experimenting with, you guessed it, gene technology. Their facility was abandoned after some freak accident that killed a dozen of their workers and horribly disfigured many others. The way's clear, but are you really ready to do this?"
TID_MISSION_1_19_TASK_0,Sabotage transformer box
TID_MISSION_1_2,Gun Trouble
TID_MISSION_1_2_OBJECTIVE,These Hired Guns' security contractin' days are over. Shoot them all - I couldn't finish them off because my gun jammed.
TID_MISSION_1_2_RECEIVING_MESSAGE,"Nice shootin', Tex."
TID_MISSION_1_2_TASK_0,Hired Guns Engineers Driven Away
TID_MISSION_1_2_TASK_1,Hired Guns Chiefs Driven Away
TID_MISSION_1_20,Mean Dean
TID_MISSION_1_20_OBJECTIVE,"> Duke: My brother Dean is a crazy bastard. He says he doesn't fight for the Resistance, but he keeps getting into trouble with the Man all the time. This time I'm afraid he's gone too far. Bring back what's left of him, ok?"
TID_MISSION_1_20_RECEIVING_MESSAGE,"Look, I was making noise on purpose to bring those chicken shits out of their hidey-holes. It worked, didn't it?"
TID_MISSION_1_20_TALK_TASK_0,Hah! So little Duke's worried about me? He's always been a pussy. Are you a pussy? We're about to find out.
TID_MISSION_1_20_TASK_0,Dean Found
TID_MISSION_1_21,Fan the Flames
TID_MISSION_1_21_OBJECTIVE,"You can bet your ass the Labbies will come looking for these assclowns. So much the better. Get out there and say hi for me! If you do well, my buddy Scarface will have something for you."
TID_MISSION_1_21_RECEIVING_MESSAGE,"Their screaming reminded me of my first wife. Good times, good times."
TID_MISSION_1_21_TASK_0,Security Officers Slain
TID_MISSION_1_21_TASK_1,Security Troopers Slain
TID_MISSION_1_22,Remote Control
TID_MISSION_1_22_OBJECTIVE,"I heard Duke's planning to bring in supplies by chopper. Doesn't he know that Labycore has airborne combat drones patrolling the area? See for yourself, there's a drone control room right next door!"
TID_MISSION_1_22_RECEIVING_MESSAGE,What did you do? The drones dropped right out of the sky. One almost landed on me.
TID_MISSION_1_22_TASK_0,Kill drone controller
TID_MISSION_1_22_TASK_1,Disable remote link
TID_MISSION_1_23,There Is Only Flesh
TID_MISSION_1_23_OBJECTIVE,Find the Club Flesh Hedonist in the Abyssos Field Office and show him what pain is.
TID_MISSION_1_23_RECEIVING_MESSAGE,Good going there! Let's hope he was the right guy.
TID_MISSION_1_24,Reeling it in
TID_MISSION_1_24_OBJECTIVE,"Ok, step two. Enter the warehouse and have a look around. I'm sure there will be some security inside as well, so deal with them as you please."
TID_MISSION_1_24_RECEIVING_MESSAGE,"Just data? No guns or money? Ok then, I'd better have a look at these plans."
TID_MISSION_1_24_TASK_0,Investigate warehouse
TID_MISSION_1_25,It IS Another Drill. Literally.
TID_MISSION_1_25_OBJECTIVE,Kill the Engineer near the huge drill at the Processing Plant.
TID_MISSION_1_25_RECEIVING_MESSAGE,It was about time the drill stopped.
TID_MISSION_1_25_TASK_0,Engineer Eliminated
TID_MISSION_1_26,Drill parts
TID_MISSION_1_26_OBJECTIVE,Collect a Drill Parts from Processing Plant yard.
TID_MISSION_1_26_RECEIVING_MESSAGE,You got all of them? Great.
TID_MISSION_1_26_TASK_0,Drill Parts Looted
TID_MISSION_1_27,Kick 'Em When They're Down
TID_MISSION_1_27_OBJECTIVE,One more thing - get the blueprints from the warehouse.
TID_MISSION_1_27_RECEIVING_MESSAGE,"Great job, now we have everything we need."
TID_MISSION_1_27_TASK_0,Plans Downloaded
TID_MISSION_1_28,Insult to Injury
TID_MISSION_1_28_OBJECTIVE,Steal two canisters of gasoline from the warehouse.
TID_MISSION_1_28_RECEIVING_MESSAGE,"Ok, that's all the materials."
