Name,Text
TID_MISSION_4_0_OBJECTIVE,"Labycore customs seized machine parts that I was shipping in! If you get my shipment back, I'll let you keep some of the best ingredients."
TID_MISSION_4_0_RECEIVING_MESSAGE,"Thanks! Here you go, your share of the ingredients as agreed. Craft something for yourself?"
TID_MISSION_4_0_TASK_0,Collect shipment
TID_MISSION_4_0,Nuts & Bolts
TID_MISSION_4_1_OBJECTIVE,Hmm... Seems that a lot of my merchandise ended up in the pockets of those corrupt Labycore Security. How about you reclaim those too?
TID_MISSION_4_1_RECEIVING_MESSAGE,Excellent work! Here's your reward.
TID_MISSION_4_1_TASK_0,Get Package from Trooper
TID_MISSION_4_1_TASK_1,Get package from Officer
TID_MISSION_4_2_OBJECTIVE,You showed a certain gleeful proficiency in taking out those LabSec baddies. How about thinning them out some more? I have another shipment coming in.
TID_MISSION_4_2_RECEIVING_MESSAGE,"Wow, you really showed them! Maybe you should talk to Tollman. I hear he's looking for people who can take on Labycore."
TID_MISSION_4_2_TASK_0,Take Out Security
TID_MISSION_4_1,Pickpocket
TID_MISSION_4_2,Toll Free
TID_MISSION_4_3_OBJECTIVE,"We can't make any honest profit with the corrupt Customs breathing down our necks. With your particular skills, I know you can help us!"
TID_MISSION_4_3_RECEIVING_MESSAGE,Fantastic! It'll be a while before they get their ledgers back in order.
TID_MISSION_4_3_TASK_0,Take out Chief Inspector
TID_MISSION_4_3,Chief Inspector
TID_MISSION_4_4_OBJECTIVE,"TROLL is a dangerous Labycore guardian robot. It's hunkered down on the pier, and we're not sure if it's active or not. Care to check it out?"
TID_MISSION_4_4_RECEIVING_MESSAGE,That was a fantastic show! We all had drinks and popcorn and throughly enjoyed ourselves.
TID_MISSION_4_4_TASK_0,Seek and Destroy the Troll
TID_MISSION_4_4,Troll's Lair
TID_MISSION_4_5_OBJECTIVE,"Where did those massive crabs come from? And more importantly, who could stop them from snapping mooring lines and destroying our shipping?"
TID_MISSION_4_5_RECEIVING_MESSAGE,"Wow, that's a nice catch! We're going to have a real shoreman's feast tonight!"
TID_MISSION_4_5_TASK_0,Hunt crabs
TID_MISSION_4_5,Crayfish Party
TID_MISSION_4_6_OBJECTIVE,I don't know what vile toxins Labycore has been dumping at our shores. You've seen the green guys right? I heard it's contagious too.
TID_MISSION_4_6_RECEIVING_MESSAGE,"Ok, I think that's enough disease control for now."
TID_MISSION_4_6_TASK_0,Reduce infection threat
TID_MISSION_4_6,Infected
TID_MISSION_4_7_OBJECTIVE,Piggy Bob and his pigs have taken over one of our warehouses!
TID_MISSION_4_7_RECEIVING_MESSAGE,There'll be a barbeque tonight! Yessir.
TID_MISSION_4_7_TASK_0,Kill Piggy Bob
TID_MISSION_4_7,Got Bacon?
TID_MISSION_4_8_OBJECTIVE,"I wonder what's going on at the super secret research lab! Trucks have been coming in day and night. Look into it, would you? I'll make it worth your while."
TID_MISSION_4_8_RECEIVING_MESSAGE,"> Tollman: Ok, here we are. I'll leave the approach to you - either sneak in or attack head-on."
TID_MISSION_4_8_TASK_0,Report to Tollman
TID_MISSION_4_8,I Spy
TID_MISSION_4_9_OBJECTIVE,"> Tollman: Well, what are you waiting for? I need some information!"
TID_MISSION_4_9_TALK_TASK_0,"This is our newest marketing research study. By using subliminal messages, we can get ordinary housewives to fight to death over a cleaning product! Amazing, isn't it?"
TID_MISSION_4_9_TALK_TASK_1,"Now, this test setup should be particularly interesting to you kids in the group. We're finding out if video games REALLY desensitize people to violence. Great stuff, right?"
TID_MISSION_4_9_TALK_TASK_2,"Welcome, dear visitors! Here at Eureka Science Center we're researching new technologies that will improve your lives. Go right in and find out about our current research projects!"
TID_MISSION_4_9_RECEIVING_MESSAGE,"> Tollman: Holy darn!! I knew the Labycore were up to no good, but I had no idea..."
TID_MISSION_4_9_TASK_0,Examine Eureka
TID_MISSION_4_9_TASK_1,Investigate Eureka
TID_MISSION_4_9_TASK_2,Discover Eureka
TID_MISSION_4_9,Guided Tour
TID_MISSION_4_10_OBJECTIVE,"With the guns we can get with these coupons, we'll finally be able to defend ourselves! Listen, I need you to tell this to a friend of mine. You like beaches, right?"
TID_MISSION_4_10_TALK_TASK_0,Yes...I'm Ron.
TID_MISSION_4_10_RECEIVING_MESSAGE,"Discounted guns sounds great, but I'm more worried about the stuff that's going on at Eureka Research. The people you saved were abducted from this refugee camp!"
TID_MISSION_4_10_TASK_0,Find Ron
TID_MISSION_4_10,Beach Party
TID_MISSION_4_11_OBJECTIVE,"There's an automated tank running amok! I sent my best hunters to take it out, but they peed their pants. Maybe you have more guts?"
