Name,Text
TID_MISSION_2_0,Gaining Access
TID_MISSION_2_0_OBJECTIVE,Retrieve the new type of ID key card.
TID_MISSION_2_0_RECEIVING_MESSAGE,Hohoho. Let the key cloning begin. Aw yeah.
TID_MISSION_2_0_TASK_0,Next Gen Keycard Retrieved
TID_MISSION_2_1,Night Life
TID_MISSION_2_1_OBJECTIVE,"I know someone who can help you with those coupons. See that hot chick over there? That's Inara, and she works at the Night Club. Those girls get around and know a lot of rich and powerful cats."
TID_MISSION_2_1_RECEIVING_MESSAGE,I saw you talking to Alton. Did he make you run his errands?
TID_MISSION_2_10,Meet Mal
TID_MISSION_2_10_OBJECTIVE,Go meet Mal in Import Area.
TID_MISSION_2_10_RECEIVING_MESSAGE,"Say, er,... You wouldn't happen to have stumbled across a package about this big?"
TID_MISSION_2_11,Waylaid
TID_MISSION_2_11_OBJECTIVE,The Raiders captured some of our people. Can you get a message to them? There will be help coming soon.
TID_MISSION_2_11_RECEIVING_MESSAGE,I'm glad they're alive at least. The Raiders are going to pay!
TID_MISSION_2_11_TALK_TASK_0,...
TID_MISSION_2_11_TALK_TASK_1,... water ...
TID_MISSION_2_11_TALK_TASK_2,... help ...
TID_MISSION_2_11_TASK_0,Find Bronco
TID_MISSION_2_11_TASK_1,Find Leticia
TID_MISSION_2_11_TASK_2,Find El Guapo
TID_MISSION_2_12,The Revolution Will Not Be Televised
TID_MISSION_2_12_OBJECTIVE,Talk to Mr. Roman's brother in the New Dublin Street gun shop.
TID_MISSION_2_12_RECEIVING_MESSAGE,"42 you say? And my brother Roman sent you? All right, then. That means it's time to start a revolution. If you want to have a go against Labycore and its sycopants, stick around. We'll always have more work for soldiers."
TID_MISSION_2_12_TASK_0,Talk to Mr. Roman's Brother
TID_MISSION_2_13,Striptease
TID_MISSION_2_13_OBJECTIVE,Find Inaritu and download the client list in Old World Hotel.
TID_MISSION_2_13_RECEIVING_MESSAGE,"Hahaha! Oh, that poor, poor thing. His is the first name I'll cross over from my client list.\nThis Queens contact list you downloaded will be very useful. Thanks."
TID_MISSION_2_14,Emilio and Charlie's Excellent Adventure
TID_MISSION_2_14_OBJECTIVE,Find Emilio in Market Square New Paris.
TID_MISSION_2_14_RECEIVING_MESSAGE,"What? Me, caught? No no no, amigo. I'm too sneaky fer them Labycore pendejos. I'm here on business, ese, doin' stuff for that gun shop nearby."
TID_MISSION_2_14_TASK_0,Find Emilio
TID_MISSION_2_15,Accidents Do Happen
TID_MISSION_2_15_OBJECTIVE,Burn three Eastern Queens cars.
TID_MISSION_2_15_RECEIVING_MESSAGE,Thanks <PLAYER_NAME>! The Queens are one step closer to being out of business.
TID_MISSION_2_15_TASK_0,Cars Torched
TID_MISSION_2_16,Meet Mia
TID_MISSION_2_16_OBJECTIVE,Look for Mia at Lovens Park West
TID_MISSION_2_16_RECEIVING_MESSAGE,"Shh, pipe down! Are you out of your mind? Someone's gonna see us!"
TID_MISSION_2_16_TASK_0,Mia Found
TID_MISSION_2_17,Three Bees
TID_MISSION_2_17_OBJECTIVE,Find Mia's Book in the Eastern Queens building in Lovens Park West.
TID_MISSION_2_17_RECEIVING_MESSAGE,"Sweet, my book! You didn't read it, did you? Doesn't matter, it's all in code anyway\nNow, about that reward... I'm really... happy for what you did, y'know. I can make you happy, too..."
TID_MISSION_2_17_TASK_0,Mia's BBB Retrieved
TID_MISSION_2_18,Meet Nea
TID_MISSION_2_18_OBJECTIVE,Meet Nea in Market Square New Paris.
TID_MISSION_2_18_RECEIVING_MESSAGE,"Need something, sugar?"
TID_MISSION_2_18_TASK_0,Speak with Nea
TID_MISSION_2_19,This is Our City! Pt 1
TID_MISSION_2_19_OBJECTIVE,Get 3 key cards from the Hired Guns on Copenhagen Street.
TID_MISSION_2_19_RECEIVING_MESSAGE,"Bien hecho, ese! With these key cards, we can open any door in the hospital! Get prepared, mira, we'll raid the place soon!"
TID_MISSION_2_19_TASK_0,Key Cards Retrieved
TID_MISSION_2_2,Where's Wally?
TID_MISSION_2_2_OBJECTIVE,Find Wally in Container Storage.
TID_MISSION_2_2_RECEIVING_MESSAGE,"How did you find me? Oh. So, Angel sent you? Okay, then, let's get to business."
TID_MISSION_2_20,Labor Day
TID_MISSION_2_20_OBJECTIVE,Take a food package to four convicts at the prison camp at New London Street.
TID_MISSION_2_20_RECEIVING_MESSAGE,"Thanks. We can't rescue the prisoners yet because every prisoner is wearing a prison bracelet, and that bracelet will detonate if the convict tries leave the camp. Not many are willing to lose an arm and a leg just to get out of there."
TID_MISSION_2_20_TALK_TASK_0,Food... Thank you... I haven't eaten for days...
TID_MISSION_2_20_TALK_TASK_1,"Water! Oh, bless you, friend! My throat was parched!"
TID_MISSION_2_20_TALK_TASK_2,Whoever you are... You saved my life. Thank you.
TID_MISSION_2_20_TALK_TASK_3,Wha-- What? Food? No way! Gimme gimme gimme!
TID_MISSION_2_20_TASK_0,Convict Lars Fed
TID_MISSION_2_20_TASK_1,Convict Bert Fed
TID_MISSION_2_20_TASK_2,Convict Mikael Fed
TID_MISSION_2_20_TASK_3,Convict Eric Fed
TID_MISSION_2_21,This is Our City! Pt 2
TID_MISSION_2_21_OBJECTIVE,Turn off the hospital mainframe and eliminate all Hired Guns.
TID_MISSION_2_21_RECEIVING_MESSAGE,"This is one of the best things that's happened in this part of the city. Gracias, ese. Este seguro y puede Dios estar con usted."
TID_MISSION_2_21_TASK_0,Muscles Mauled
TID_MISSION_2_21_TASK_1,Shooters Sliced
TID_MISSION_2_21_TASK_2,Heavies Euthanized
TID_MISSION_2_21_TASK_3,Mainframe Powered Down
TID_MISSION_2_22,Fire Sale
TID_MISSION_2_22_OBJECTIVE,Loot propane tanks and use them to destroy four 'food' stands.
